date_time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,cloud_cover,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,weather_status
2022-10-01 07:00:00,25.511,94.49476,24.561,31.543438,1.3,100.0,0.17960572,2.9024127,209.7448,61.2,42.1,1123.0,50.8,11.5,4.0,73.65249,Light Rain
2022-10-01 08:00:00,26.411001,88.261,24.311,31.320229,0.6,100.0,0.4039054,9.504272,232.69597,36.9,24.9,906.0,43.05,11.25,14.0,76.471634,Moderate Drizzle
2022-10-01 09:00:00,26.911001,88.0387,24.761,32.21153,0.7,100.0,0.42380714,8.78872,214.9921,28.0,18.5,598.0,31.95,10.9,27.0,77.59752,Moderate Drizzle
2022-10-01 10:00:00,28.011,85.29904,25.311,33.920822,0.6,100.0,0.5554154,7.072878,194.7436,24.2,15.9,281.0,19.7,10.5,48.0,78.182625,Moderate Drizzle
2022-10-01 11:00:00,29.011,78.12226,24.811,34.491055,0.4,100.0,0.87593484,7.754637,201.80147,26.0,17.1,213.0,14.25,10.5,67.0,78.430855,Light Drizzle
2022-10-01 12:00:00,28.361,79.207184,24.411001,33.25674,0.4,100.0,0.8017881,10.009036,217.6943,32.8,21.7,225.0,10.7,10.6,88.0,78.62589,Light Drizzle
2022-10-01 13:00:00,28.911001,75.577705,24.161001,33.971954,0.8,100.0,0.9722469,7.7879906,213.6901,33.5,22.0,269.0,11.8,10.35,103.0,79.15781,Moderate Drizzle
2022-10-01 14:00:00,29.411001,72.76609,24.011,35.040676,0.1,99.0,1.1159194,3.2399998,270.0,32.5,21.1,289.0,20.1,9.5,96.0,79.698586,Light Drizzle
2022-10-01 15:00:00,26.761,79.948746,23.011,30.056034,3.2,100.0,0.70434594,15.124284,181.36389,32.7,21.4,321.0,32.9,8.25,79.0,79.991135,Moderate Rain
2022-10-01 16:00:00,25.711,86.8836,23.361,30.567024,5.7,100.0,0.43306994,5.8603754,169.3804,39.0,26.0,378.0,47.85,6.75,54.0,80.37234,Moderate Rain
2022-10-01 17:00:00,25.611,88.995804,23.661001,30.821102,2.1,100.0,0.36117435,4.6800003,202.6199,37.8,25.4,437.0,54.25,5.75,38.0,81.21454,Light Rain
2022-10-01 18:00:00,25.511,90.337685,23.811,31.026157,0.8,100.0,0.31525254,3.219938,153.43501,34.2,23.3,506.0,58.65,4.8,21.0,82.109924,Moderate Drizzle
2022-10-01 19:00:00,25.011,94.47475,24.061,30.257347,0.5,100.0,0.17499304,6.1305785,130.23628,47.0,32.2,798.0,75.85,3.65,2.0,82.71277,Moderate Drizzle
2022-10-01 20:00:00,25.061,94.47673,24.111,30.518478,0.7,100.0,0.17545128,4.896529,107.10281,58.9,40.6,1001.0,75.95,3.7,1.0,83.510635,Moderate Drizzle
2022-10-01 21:00:00,24.961,95.900696,24.261,30.462482,0.3,100.0,0.12944198,5.2416787,105.945465,67.5,46.6,1289.0,76.1,3.8,1.0,85.124115,Light Drizzle
2022-10-01 22:00:00,24.861,96.764145,24.311,30.600521,0.1,100.0,0.10157037,3.8268526,131.18582,75.2,52.0,1598.0,76.15,4.0,0.0,86.976944,Light Drizzle
2022-10-01 23:00:00,24.761,97.34361,24.311,30.478867,0.0,100.0,0.08288598,3.9763298,95.19434,80.8,56.0,1698.0,76.5,4.25,0.0,89.19326,Overcast
2022-10-02 00:00:00,24.611,97.92621,24.261,30.192879,0.0,100.0,0.06413102,4.6938252,94.39862,84.8,58.7,1734.0,76.85,4.6,0.0,91.666664,Overcast
2022-10-02 01:00:00,24.411001,97.923164,24.061,29.92006,0.5,100.0,0.06346464,4.3349743,85.23644,88.9,61.7,1705.0,75.3,4.8,0.0,94.37056,Moderate Drizzle
2022-10-02 02:00:00,23.811,97.91388,23.461,29.32203,5.4,100.0,0.061501026,1.8,126.86999,96.2,66.8,1608.0,71.25,4.6,0.0,97.26951,Moderate Rain
2022-10-02 03:00:00,23.761,98.20888,23.461,28.96915,10.3,100.0,0.052645683,3.8773184,158.19853,87.8,61.0,1456.0,65.55,4.2,0.0,100.5,Heavy Rain
2022-10-02 04:00:00,23.861,96.44855,23.261,28.864803,1.0,100.0,0.10501766,4.452954,104.03627,71.7,49.7,1273.0,58.65,3.75,0.0,103.31251,Dense Drizzle
2022-10-02 05:00:00,23.861,96.74024,23.311,28.714043,2.4,100.0,0.09639168,5.6920996,71.564964,59.3,41.2,1203.0,55.25,3.35,0.0,104.645836,Light Rain
2022-10-02 06:00:00,23.861,96.74024,23.311,28.749672,0.7,100.0,0.09639168,5.4477882,82.40546,56.1,39.0,1158.0,52.55,3.0,0.0,104.447914,Moderate Drizzle
2022-10-02 07:00:00,24.761,93.61568,23.661001,30.077305,0.0,100.0,0.19922113,3.96,90.0,69.4,48.2,1240.0,53.8,4.4,1.0,103.427086,Overcast
2022-10-02 08:00:00,26.211,87.19084,23.911001,31.758358,0.0,100.0,0.43558073,3.4152596,108.43504,61.9,43.0,1084.0,52.1,7.9,4.0,104.06251,Overcast
2022-10-02 09:00:00,27.361,82.47135,24.111,32.68248,0.0,100.0,0.63769484,5.8048253,150.2552,50.4,34.8,861.0,49.6,12.95,9.0,105.94792,Overcast
2022-10-02 10:00:00,27.611,82.74833,24.411001,33.087612,0.1,100.0,0.6368296,6.0347,162.64589,40.7,27.9,615.0,45.35,19.1,22.0,107.645836,Light Drizzle
2022-10-02 11:00:00,27.761,81.53614,24.311,33.040127,0.2,100.0,0.6875725,6.9527545,111.25058,42.3,28.8,532.0,40.8,22.85,41.0,108.895836,Light Drizzle
2022-10-02 12:00:00,27.261,83.45531,24.211,32.22969,0.1,100.0,0.5983815,8.654986,106.9276,47.1,32.1,495.0,35.5,26.2,66.0,110.1146,Light Drizzle
2022-10-02 13:00:00,27.711,81.285866,24.211,32.67677,0.0,100.0,0.69487166,8.669949,131.63345,49.1,33.2,461.0,30.5,27.8,91.0,111.19792,Overcast
2022-10-02 14:00:00,28.111,80.12791,24.361,32.94833,0.0,100.0,0.75524163,10.195057,132.13753,46.0,30.9,418.0,28.95,25.25,99.0,112.36459,Overcast
2022-10-02 15:00:00,28.211,80.14108,24.461,32.736362,0.0,100.0,0.7591319,12.768586,139.574,44.0,29.4,379.0,28.85,20.5,100.0,113.385414,Overcast
2022-10-02 16:00:00,27.511,82.98492,24.361,31.89291,0.0,100.0,0.624444,13.324863,141.58191,44.7,29.9,378.0,33.15,14.2,91.0,114.21876,Overcast
2022-10-02 17:00:00,27.011,85.453575,24.361,31.433865,0.0,100.0,0.51845455,13.049689,155.55606,43.9,29.5,458.0,43.2,10.6,70.0,114.625,Overcast
2022-10-02 18:00:00,26.211,88.77559,24.211,31.11435,0.0,100.0,0.38167858,9.114471,170.9098,41.6,28.0,581.0,57.05,7.2,40.0,115.0521,Overcast
2022-10-02 19:00:00,26.761,88.55389,24.711,32.26115,0.0,100.0,0.401999,7.2,143.13002,43.2,29.3,799.0,60.2,3.85,10.0,115.54167,Overcast
2022-10-02 20:00:00,26.511,89.33198,24.611,31.861446,0.0,100.0,0.36921072,7.7879906,123.6901,40.6,27.6,816.0,56.7,3.35,7.0,115.23959,Overcast
2022-10-02 21:00:00,26.161001,90.38208,24.461,31.55571,0.0,100.0,0.3260789,6.830519,108.43504,40.5,27.6,838.0,51.7,2.65,4.0,113.88543,Overcast
2022-10-02 22:00:00,25.611,92.53977,24.311,30.949463,0.0,100.0,0.24483919,6.5693827,99.46225,41.0,28.0,806.0,44.75,1.9,2.0,111.90626,Overcast
2022-10-02 23:00:00,25.311,93.641,24.211,30.628029,0.0,100.0,0.20501947,6.28713,113.62939,37.4,25.6,685.0,40.0,1.75,5.0,109.40626,Overcast
2022-10-03 00:00:00,25.111,93.63181,24.011,30.092873,0.0,100.0,0.20289469,7.729527,117.75845,30.4,20.6,511.0,35.2,1.8,11.0,106.23958,Overcast
2022-10-03 01:00:00,24.711,93.895744,23.661001,29.554874,0.0,100.0,0.18991542,7.2,126.86999,25.4,17.2,321.0,28.7,1.85,19.0,102.27082,Overcast
2022-10-03 02:00:00,24.411001,94.45056,23.461,29.21854,0.0,100.0,0.16959167,6.618519,135.0001,22.3,15.0,259.0,23.2,1.7,24.0,97.98759,Overcast
2022-10-03 03:00:00,24.111,95.58623,23.361,29.141346,0.0,100.0,0.13248634,4.6800003,157.3801,20.4,13.6,233.0,17.45,1.55,28.0,93.39538,Overcast
2022-10-03 04:00:00,24.261,95.3033,23.461,29.401756,0.0,100.0,0.14225006,4.3349743,94.76356,18.8,12.6,218.0,12.2,1.4,32.0,89.19325,Overcast
2022-10-03 05:00:00,23.911001,97.03376,23.411001,28.854557,0.0,100.0,0.08797455,5.4833565,113.19862,18.0,12.0,213.0,11.8,1.45,32.0,85.90424,Overcast
2022-10-03 06:00:00,24.061,96.74501,23.511,28.925323,0.0,100.0,0.09741044,6.439876,116.56499,18.6,12.4,218.0,13.35,1.55,29.0,83.31559,Overcast
2022-10-03 07:00:00,25.661001,88.19916,23.561,29.788982,0.0,100.0,0.38847327,11.681987,123.690094,23.3,15.7,365.0,26.05,1.45,14.0,80.95744,Overcast
2022-10-03 08:00:00,26.611,84.13883,23.711,30.395607,0.0,100.0,0.5522311,14.654254,117.824005,18.1,11.9,326.0,22.25,1.85,20.0,78.07624,Overcast
2022-10-03 09:00:00,27.811,81.055084,24.261,31.976376,0.0,100.0,0.70754886,14.372974,112.067955,17.3,11.4,270.0,16.85,2.4,29.0,75.31916,Overcast
2022-10-03 10:00:00,28.911001,78.10794,24.711,33.8747,0.0,95.0,0.87146807,14.986553,114.102234,18.5,12.1,206.0,10.7,2.95,41.0,73.24469,Overcast
2022-10-03 11:00:00,29.961,72.86023,24.561,35.392963,0.1,100.0,1.1477013,15.463246,114.775116,18.9,12.3,178.0,7.9,3.1,51.0,71.84398,Light Drizzle
2022-10-03 12:00:00,28.111,76.82876,23.661001,32.73956,1.9,99.0,0.88069034,16.179987,122.27562,17.9,11.5,159.0,6.0,3.05,61.0,70.38121,Light Rain
2022-10-03 13:00:00,29.161001,74.49222,24.161001,32.823082,0.3,100.0,1.0302231,17.377226,129.95749,18.7,12.0,147.0,5.35,3.0,68.0,68.55497,Light Drizzle
2022-10-03 14:00:00,27.961,77.73717,23.711,31.549438,0.8,99.0,0.83880854,19.272614,122.79953,19.2,12.2,141.0,6.15,2.95,66.0,66.67553,Moderate Drizzle
2022-10-03 15:00:00,28.211,80.622116,24.561,32.456676,0.4,99.0,0.7407367,15.124284,141.76614,18.7,11.9,142.0,8.15,2.85,60.0,65.01774,Light Drizzle
2022-10-03 16:00:00,28.111,77.52553,23.811,31.492004,0.3,97.0,0.85419416,17.826363,136.63654,16.7,10.6,178.0,13.9,2.8,48.0,63.466316,Light Drizzle
2022-10-03 17:00:00,27.661001,81.03609,24.111,32.302414,0.0,100.0,0.7021029,10.464797,153.43501,17.4,11.2,255.0,22.85,2.8,34.0,61.755318,Overcast
2022-10-03 18:00:00,26.811,85.43356,24.161001,31.790092,0.0,100.0,0.51312304,8.373386,154.5367,21.0,13.7,360.0,34.35,2.85,17.0,60.132988,Overcast
2022-10-03 19:00:00,27.261,83.45531,24.211,31.930939,0.0,100.0,0.5983815,10.703569,137.72638,23.9,15.7,466.0,43.75,2.25,1.0,58.86525,Overcast
2022-10-03 20:00:00,26.961,83.67263,23.961,31.125202,0.0,98.0,0.5802512,13.104198,127.18479,24.4,16.0,483.0,43.0,2.2,1.0,57.659576,Overcast
2022-10-03 21:00:00,26.411001,86.94728,24.061,31.121155,0.0,100.0,0.44911838,9.793059,126.027466,25.8,17.1,506.0,41.95,2.1,2.0,56.631207,Overcast
2022-10-03 22:00:00,26.111,88.501686,24.061,31.025265,0.0,100.0,0.38869858,8.39657,120.96369,27.8,18.6,535.0,40.55,1.95,2.0,55.700356,Overcast
2022-10-03 23:00:00,25.661001,91.16549,24.111,30.97704,0.0,100.0,0.29080868,5.8603754,47.489597,31.1,20.9,550.0,39.7,1.85,2.0,54.867023,Overcast
2022-10-04 00:00:00,24.911001,94.754906,24.011,30.02427,0.0,100.0,0.16513562,6.830519,341.56494,36.8,24.8,563.0,38.9,1.75,1.0,54.450356,Overcast
2022-10-04 01:00:00,24.111,97.918526,23.761,29.05708,0.0,100.0,0.06247592,6.9247384,332.1028,40.7,27.6,572.0,37.55,1.6,0.0,54.822697,Overcast
2022-10-04 02:00:00,23.911001,97.32686,23.461,28.494137,0.0,100.0,0.07928133,8.161764,318.57642,44.4,30.2,574.0,36.25,1.45,0.0,55.74468,Overcast
2022-10-04 03:00:00,23.761,97.618126,23.361,28.801968,0.2,100.0,0.07001042,4.6102495,321.34018,48.4,32.9,571.0,34.75,1.3,0.0,57.092197,Light Drizzle
2022-10-04 04:00:00,23.361,97.906906,23.011,27.50327,1.4,98.0,0.06006193,9.346143,344.3577,47.7,32.6,554.0,32.45,1.1,1.0,58.803196,Light Rain
2022-10-04 05:00:00,23.561,97.319954,23.111,27.973785,0.1,91.0,0.07783604,7.8954163,335.77228,41.4,28.2,527.0,30.5,0.9,2.0,60.57624,Light Drizzle
2022-10-04 06:00:00,23.911001,96.74141,23.361,28.658901,0.0,100.0,0.09664607,6.6185193,337.6198,34.9,23.6,490.0,28.35,0.75,4.0,62.01241,Overcast
2022-10-04 07:00:00,25.361,93.083374,24.161001,30.31884,0.0,100.0,0.22366166,8.534353,332.3541,28.2,19.2,433.0,26.95,1.0,11.0,63.00532,Overcast
2022-10-04 08:00:00,26.911001,86.73264,24.511,32.386066,0.0,100.0,0.47009492,6.489992,3.179772,28.3,19.3,416.0,25.6,1.85,22.0,63.315605,Overcast
2022-10-04 09:00:00,28.061,81.5732,24.611,33.714508,0.1,100.0,0.69826245,5.692099,34.69522,27.8,18.9,391.0,23.6,3.0,39.0,63.971634,Light Drizzle
2022-10-04 10:00:00,28.761,78.554825,24.661001,34.440456,0.1,100.0,0.84631157,6.193674,35.537766,28.7,19.4,352.0,20.35,4.35,60.0,64.63653,Light Drizzle
2022-10-04 11:00:00,29.711,74.137024,24.611,36.81887,0.2,100.0,1.078121,5.8048253,60.255207,27.6,18.6,315.0,16.65,4.95,75.0,65.28369,Light Drizzle
2022-10-04 12:00:00,29.861,71.97557,24.261,35.03652,0.1,100.0,1.178369,7.42159,75.96373,25.7,17.2,272.0,12.25,5.4,89.0,65.8422,Light Drizzle
2022-10-04 13:00:00,29.811,72.182884,24.261,34.965176,0.3,100.0,1.1663008,7.5685663,87.27374,25.8,17.3,232.0,9.45,5.45,98.0,66.34752,Light Drizzle
2022-10-04 14:00:00,29.911001,72.85167,24.511,35.316235,0.2,98.0,1.1447816,9.726665,87.87895,27.0,18.0,205.0,11.4,4.8,91.0,66.81738,Light Drizzle
2022-10-04 15:00:00,28.911001,75.80472,24.211,33.72158,2.3,97.0,0.96320486,9.72,90.0,25.7,17.3,185.0,15.65,3.75,76.0,67.331566,Light Rain
2022-10-04 16:00:00,29.261,72.30411,23.761,33.678383,0.0,100.0,1.1251135,10.495713,95.906044,20.7,13.9,243.0,22.95,2.5,54.0,67.81029,Overcast
2022-10-04 17:00:00,28.761,73.98035,23.661001,33.29888,0.0,100.0,1.0269456,9.255571,103.49575,19.0,12.7,419.0,30.2,1.95,38.0,68.10284,Overcast
2022-10-04 18:00:00,27.561,82.00187,24.211,32.658062,0.0,100.0,0.6624625,7.771331,103.39252,25.3,17.3,667.0,38.7,1.55,22.0,68.23582,Overcast
2022-10-04 19:00:00,26.861,85.95235,24.311,32.092506,0.0,100.0,0.49629498,7.289444,110.22495,36.9,25.4,849.0,46.15,2.3,2.0,68.55497,Overcast
2022-10-04 20:00:00,26.861,86.728035,24.461,32.396076,0.0,100.0,0.46888232,5.8603754,100.619606,32.7,22.5,780.0,46.1,2.25,2.0,69.41489,Overcast
2022-10-04 21:00:00,26.461,87.47506,24.211,31.758419,0.0,100.0,0.43222165,6.4096174,128.15727,30.4,20.8,682.0,46.0,2.15,1.0,69.991135,Overcast
2022-10-04 22:00:00,26.061,87.440094,23.811,31.002827,0.0,100.0,0.42334557,7.145796,139.08571,28.2,19.4,562.0,44.7,1.95,1.0,70.31914,Overcast
2022-10-04 23:00:00,25.661001,88.73214,23.661001,30.514084,0.0,100.0,0.37092543,7.127636,135.0001,28.5,19.7,498.0,42.4,1.75,2.0,70.39006,Overcast
2022-10-05 00:00:00,25.361,90.59972,23.711,30.307983,0.0,92.0,0.3039899,6.696387,126.25393,28.6,19.8,445.0,39.25,1.55,4.0,70.28368,Overcast
2022-10-05 01:00:00,25.061,92.23222,23.711,30.038513,0.0,100.0,0.24675965,6.489992,109.440125,28.9,20.0,390.0,34.35,1.3,7.0,69.84042,Overcast
2022-10-05 02:00:00,24.861,93.620285,23.761,29.870914,0.0,100.0,0.20026469,6.4799995,90.0,31.2,21.7,356.0,29.55,1.15,10.0,69.16666,Overcast
2022-10-05 03:00:00,24.711,94.17882,23.711,29.616089,0.0,84.0,0.18110704,6.9899354,78.11137,30.4,21.1,331.0,24.1,1.05,15.0,68.41312,Overcast
2022-10-05 04:00:00,24.461,94.7377,23.561,29.303719,0.0,24.0,0.16129565,6.792466,57.99466,27.7,19.2,330.0,19.45,0.95,18.0,67.36702,Mainly Clear
2022-10-05 05:00:00,24.111,95.87509,23.411001,29.052574,0.0,1.0,0.12381482,5.495161,58.392544,25.3,17.4,382.0,20.4,0.9,16.0,66.17908,Clear Sky
2022-10-05 06:00:00,24.061,96.74501,23.511,29.296597,0.0,16.0,0.09741044,3.8939953,56.3099,26.3,18.2,463.0,23.65,0.8,11.0,65.221634,Clear Sky
2022-10-05 07:00:00,25.911001,90.90844,24.311,31.492966,0.0,60.0,0.30372214,4.8965297,126.027466,37.3,25.7,600.0,27.25,0.65,9.0,64.74291,Partly Cloudy
2022-10-05 08:00:00,27.311,83.9626,24.361,32.633446,0.1,44.0,0.58172464,6.8777895,137.12111,26.4,18.0,504.0,23.0,1.4,21.0,65.31915,Light Drizzle
2022-10-05 09:00:00,28.511,80.90174,24.911001,34.136192,0.1,53.0,0.7428398,7.9932966,125.837746,17.8,11.9,368.0,16.95,2.4,39.0,65.2039,Light Drizzle
2022-10-05 10:00:00,29.461,77.26076,25.061,35.738293,0.2,95.0,0.9343307,10.805998,119.98155,16.7,11.2,222.0,10.85,3.35,57.0,64.583336,Light Drizzle
2022-10-05 11:00:00,30.161001,72.028076,24.561,35.45416,0.2,100.0,1.1965246,12.55879,117.29949,17.2,11.6,181.0,9.5,3.3,63.0,63.856388,Light Drizzle
2022-10-05 12:00:00,26.111,86.138535,23.611,29.518951,11.6,100.0,0.46860623,20.61766,155.22488,17.3,11.6,173.0,9.75,2.85,65.0,63.23582,Heavy Rain
2022-10-05 13:00:00,26.211,88.77559,24.211,31.152214,1.3,100.0,0.38167858,8.854829,153.43501,18.3,12.3,174.0,11.6,2.35,63.0,62.739365,Light Rain
2022-10-05 14:00:00,27.211,85.986206,24.661001,32.73207,0.0,99.0,0.5053408,6.830519,161.56496,19.9,13.4,170.0,13.95,2.35,56.0,62.296097,Overcast
2022-10-05 15:00:00,27.811,81.54231,24.361,30.895473,0.9,100.0,0.68934536,22.218153,130.39983,18.3,12.0,170.0,17.25,2.45,44.0,61.888294,Moderate Drizzle
2022-10-05 16:00:00,26.211,86.92912,23.861,31.1432,0.6,100.0,0.44448304,7.42159,140.90616,14.6,9.4,193.0,22.7,2.6,29.0,61.418438,Moderate Drizzle
2022-10-05 17:00:00,25.961,88.75587,23.961,30.650745,0.2,100.0,0.37675834,9.511088,150.5242,15.4,10.1,238.0,28.4,2.7,20.0,61.019505,Light Drizzle
2022-10-05 18:00:00,25.611,91.16236,24.061,30.414085,0.0,100.0,0.29005218,9.1641035,135.0001,16.1,10.5,301.0,35.05,2.8,11.0,60.789005,Overcast
2022-10-05 19:00:00,24.961,90.57296,23.311,28.592495,0.1,100.0,0.2977047,14.05845,140.19447,18.0,11.8,381.0,39.8,1.9,1.0,60.186172,Light Drizzle
2022-10-05 20:00:00,24.961,91.94923,23.561,29.073872,0.2,100.0,0.25423503,11.792404,121.26367,16.5,10.8,377.0,38.65,1.95,2.0,58.980495,Light Drizzle
2022-10-05 21:00:00,24.761,91.660576,23.311,29.097275,0.0,100.0,0.26023865,9.227524,110.55612,16.9,11.1,370.0,37.0,2.0,3.0,57.943256,Overcast
2022-10-05 22:00:00,24.561,93.60639,23.461,29.107914,0.0,100.0,0.19714785,8.4042845,99.865746,17.0,11.2,357.0,34.35,2.1,5.0,57.08333,Overcast
2022-10-05 23:00:00,24.711,93.33175,23.561,29.275227,0.0,100.0,0.20746326,8.699793,114.44395,17.3,11.6,338.0,31.95,2.25,7.0,56.356384,Overcast
2022-10-06 00:00:00,24.561,93.88905,23.511,29.649727,0.0,100.0,0.18843126,4.896529,107.10281,18.5,12.4,314.0,29.2,2.5,8.0,55.6383,Overcast
2022-10-06 01:00:00,24.361,95.59431,23.611,29.905499,0.0,100.0,0.13423419,2.1897945,80.53775,20.2,13.6,295.0,26.15,2.7,10.0,54.98227,Overcast
2022-10-06 02:00:00,24.111,95.87509,23.411001,29.38145,0.0,100.0,0.12381482,3.2399998,270.0,22.7,15.4,298.0,24.55,2.75,10.0,54.414894,Overcast
2022-10-06 03:00:00,23.861,97.325905,23.411001,29.272236,0.0,100.0,0.07907224,2.2768397,341.56494,26.3,17.9,311.0,23.3,2.8,9.0,53.856384,Overcast
2022-10-06 04:00:00,23.761,97.913124,23.411001,29.172363,0.0,100.0,0.0613389,2.2768397,341.56494,30.4,20.8,339.0,22.7,2.6,8.0,53.572697,Overcast
2022-10-06 05:00:00,23.611,98.801445,23.411001,28.55494,0.0,100.0,0.034912586,5.4833565,23.198618,28.4,19.4,379.0,24.0,2.1,6.0,53.71454,Overcast
2022-10-06 06:00:00,23.711,98.5049,23.461,28.890686,0.0,100.0,0.04381323,4.072935,44.999897,26.7,18.2,430.0,26.15,1.45,3.0,53.89184,Overcast
2022-10-06 07:00:00,24.761,91.660576,23.311,29.548912,0.0,100.0,0.26023865,6.1305785,130.23628,27.0,18.5,412.0,25.0,1.5,9.0,53.89184,Overcast
2022-10-06 08:00:00,26.211,85.88918,23.661001,30.290138,0.0,100.0,0.4798572,12.429127,100.00792,24.1,16.5,371.0,22.25,1.75,17.0,53.253548,Overcast
2022-10-06 09:00:00,27.461,80.52507,23.811,31.315361,0.0,100.0,0.71267533,14.587776,105.75124,19.7,13.3,312.0,18.3,2.1,29.0,53.120567,Overcast
2022-10-06 10:00:00,28.361,80.6414,24.711,33.27493,0.1,100.0,0.7464595,13.450708,105.52418,20.5,13.7,243.0,13.6,2.6,43.0,53.24468,Light Drizzle
2022-10-06 11:00:00,29.011,77.42535,24.661001,34.601437,0.1,100.0,0.9038522,11.874544,104.03627,19.7,13.2,211.0,11.05,3.0,52.0,53.466312,Light Drizzle
2022-10-06 12:00:00,29.411001,74.75629,24.461,34.948208,1.0,100.0,1.0343211,14.707222,111.541046,19.7,13.1,187.0,8.95,3.45,60.0,53.608154,Dense Drizzle
2022-10-06 13:00:00,28.861,73.33158,23.611,33.01592,2.1,100.0,1.0586598,13.1041975,105.945465,20.5,13.6,169.0,8.1,3.95,66.0,53.741135,Light Rain
2022-10-06 14:00:00,28.111,78.46316,24.011,32.51909,0.4,100.0,0.8185408,11.631956,111.801476,20.3,13.3,159.0,9.3,4.3,66.0,53.856384,Light Drizzle
2022-10-06 15:00:00,27.761,80.08169,24.011,32.17537,0.5,100.0,0.7417581,11.592894,126.15828,20.1,13.2,156.0,11.8,4.65,63.0,53.847515,Moderate Drizzle
2022-10-06 16:00:00,27.511,82.73668,24.311,32.16098,0.1,100.0,0.63355756,11.269782,153.43501,18.6,12.2,190.0,17.6,4.7,54.0,53.953903,Light Drizzle
2022-10-06 17:00:00,27.111,84.9533,24.361,32.062725,0.0,100.0,0.53943634,9.422101,186.58185,17.5,11.4,255.0,25.55,4.05,39.0,54.202126,Overcast
2022-10-06 18:00:00,26.411001,89.86038,24.611,32.285107,0.0,100.0,0.34886432,4.198285,210.96368,18.5,12.2,348.0,35.55,3.05,20.0,54.31738,Overcast
2022-10-06 19:00:00,25.711,95.06865,24.861,31.89045,0.0,100.0,0.16279483,3.219938,243.43501,46.0,31.4,1092.0,54.1,3.8,0.0,54.46809,Overcast
2022-10-06 20:00:00,25.311,96.1983,24.661001,31.148716,0.0,100.0,0.12256408,4.6800003,337.3801,55.3,38.0,1244.0,53.15,3.75,0.0,56.205673,Overcast
2022-10-06 21:00:00,25.011,97.34852,24.561,30.476887,0.0,100.0,0.083972216,6.792466,32.005356,60.8,41.7,1458.0,51.8,3.65,0.0,58.617027,Overcast
2022-10-06 22:00:00,24.661001,96.46939,24.061,29.423828,0.0,100.0,0.10951185,9.449572,49.635548,67.5,46.4,1645.0,49.1,3.35,0.0,61.329796,Overcast
2022-10-06 23:00:00,24.061,95.2964,23.261,28.631622,0.0,100.0,0.14076567,7.42159,50.906155,71.5,49.4,1622.0,46.15,2.85,0.0,64.45036,Overcast
2022-10-07 00:00:00,23.861,95.28953,23.061,28.540546,0.0,100.0,0.13929248,5.8603754,42.510403,72.2,49.9,1515.0,42.55,2.15,0.0,67.801414,Overcast
2022-10-07 01:00:00,23.661001,96.44329,23.061,28.43827,0.0,100.0,0.103918314,5.1919937,33.6901,71.2,49.6,1348.0,38.0,1.4,0.0,71.125885,Overcast
2022-10-07 02:00:00,23.561,96.732994,23.011,28.36557,0.0,100.0,0.09488368,4.802999,12.99463,69.8,48.5,1230.0,34.9,1.05,0.0,74.317375,Overcast
2022-10-07 03:00:00,23.361,97.31599,22.911001,27.96083,0.0,3.0,0.07701874,5.8048253,352.87506,68.5,47.6,1100.0,31.95,0.85,0.0,77.25177,Clear Sky
2022-10-07 04:00:00,23.161001,97.6075,22.761,27.573414,0.0,0.0,0.06783247,6.489992,356.82022,69.2,48.2,948.0,29.25,0.65,1.0,79.88475,Clear Sky
2022-10-07 05:00:00,23.111,97.01617,22.611,27.56787,0.0,19.0,0.08434367,5.5887027,14.931467,65.7,45.8,877.0,29.15,0.2,1.0,82.31383,Clear Sky
2022-10-07 06:00:00,23.211,96.724556,22.661001,27.736553,0.0,12.0,0.09314656,5.315336,28.30066,62.6,43.7,826.0,30.1,0.0,2.0,84.65425,Clear Sky
2022-10-07 07:00:00,24.711,93.895744,23.661001,30.069477,0.0,5.0,0.18991542,3.671294,11.3098955,50.1,34.9,699.0,31.6,0.5,9.0,86.914894,Clear Sky
2022-10-07 08:00:00,26.761,83.902405,23.811,32.333813,0.0,34.0,0.56541824,2.8116899,50.194473,29.3,20.3,592.0,27.65,2.5,24.0,88.3688,Mainly Clear
2022-10-07 09:00:00,28.461,76.42082,23.911001,33.921146,0.0,73.0,0.91456985,5.4119864,86.186005,25.8,17.7,440.0,22.1,5.25,45.0,88.70567,Partly Cloudy
2022-10-07 10:00:00,29.511,69.991776,23.461,35.222523,0.0,70.0,1.2367635,7.172949,107.52566,26.0,17.7,275.0,15.5,7.8,71.0,89.09575,Partly Cloudy
2022-10-07 11:00:00,30.411001,67.066986,23.611,37.243607,0.0,35.0,1.4291697,6.9247384,117.89718,25.8,17.3,225.0,12.15,7.55,85.0,89.450356,Mainly Clear
2022-10-07 12:00:00,31.011,65.00133,23.661001,37.71744,0.0,80.0,1.5716684,9.693296,111.801476,26.9,17.8,209.0,9.55,6.25,97.0,89.813835,Overcast
2022-10-07 13:00:00,30.911001,65.17664,23.611,36.85954,0.1,95.0,1.5549264,11.019764,128.36752,27.0,17.8,203.0,8.25,4.8,104.0,90.23049,Light Drizzle
